Review,Sentiment,OriginalReview
"Vì tôi sống cách đó không xa, tôi đã đến đây nhiều lần. Khoai tây chiên, luôn có sẵn, luôn mềm oặt như thể chúng đã được chiên trước đó một ngày và sau đó được hâm nóng. Dịch vụ rất kém. Việc trao đổi với nhân viên pha chế về đơn đặt hàng đồ uống của tôi đã nhiều lần bị bác bỏ vì sự thiếu hụt kiến thức ở phía nhân viên.",0,"đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. dịch vụ là không thể. giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ."
"Tôi từng là khách quen ở đây khi sống gần đó. Khoai tây chiên của họ, dù được phục vụ lúc nào, cũng không bao giờ giòn, giống như được chiên từ hôm trước và hâm nóng. Dịch vụ thì tệ hại. Việc yêu cầu đồ uống với nhân viên pha chế thường xuyên không thành công do trình độ nhận thức của các chàng trai đó không đủ.",0,"đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. dịch vụ là không thể. giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ."
"Khi sống trong khu vực này, tôi thường xuyên đến quán này. Khoai tây chiên không bao giờ ngon, luôn mềm oặt như thể đã được chiên trước đó một ngày và hâm nóng lại. Dịch vụ này vô cùng tồi tệ. Yêu cầu đồ uống từ nhân viên pha chế thường bị bỏ qua, có vẻ như họ không có đủ khả năng nhận thức để hiểu.",0,"đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. dịch vụ là không thể. giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ."
"Tôi là khách quen ở đây trước khi chuyển đi. Khoai tây chiên của họ được phục vụ suốt cả ngày, nhưng chúng không bao giờ ngon - luôn mềm và giống như được hâm nóng. Dịch vụ thì cực kỳ tệ. Nhiều lần, nhân viên không hiểu được các đơn đặt hàng đồ uống đơn giản.",0,"đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. dịch vụ là không thể. giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ."
"Trong thời gian sống gần đó, tôi đã đến đây nhiều lần. Khoai tây chiên ở đây không bao giờ ngon, luôn mềm oặt và có cảm giác như đã được chiên từ hôm qua. Dịch vụ là không thể chấp nhận được. Tôi đã gặp nhiều vấn đề khi nhân viên pha chế hiểu được đơn đặt hàng đồ uống của tôi.",0,"đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. dịch vụ là không thể. giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ."
Thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. Họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. Nơi này không xứng đáng với tên McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
Thịt của họ luôn được làm nóng trước và phô mai không bao giờ tan chảy. Họ cũng không quan tâm đến bất kỳ phản hồi nào về chất lượng thức ăn của họ. Địa điểm này không xứng đáng được gọi là McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
Thịt luôn ở trong tình trạng hâm nóng và phô mai không được tan chảy. Họ cũng không lưu ý đến bất kỳ bình luận nào liên quan đến chất lượng thực phẩm. Cơ sở này không xứng đáng là một phần của McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
Thịt luôn được hâm nóng và phô mai không tan chảy. Họ cũng bỏ qua bất kỳ phản hồi nào về chất lượng thức ăn. Nơi này không nên được gọi là McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
Thịt được phục vụ luôn là hâm nóng và phô mai không bao giờ tan chảy. Họ cũng bỏ qua bất kỳ bình luận nào về chất lượng thực phẩm của họ. Cơ sở này không xứng đáng với thương hiệu McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
Thịt luôn được hâm nóng sẵn và phô mai không tan chảy đúng cách. Họ cũng phớt lờ mọi phản hồi về chất lượng thực phẩm. Địa điểm này không đáp ứng các tiêu chuẩn của McDonalds.,0,thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. nơi này không xứng đáng với tên mcdonalds
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",0,"nhân viên không cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn"
"Tôi hoàn toàn thất vọng với big mac signature của họ. Với mức giá 66k mà kích thước lại quá nhỏ, thậm chí còn chưa bằng lòng bàn tay tôi. Mặc dù là thương hiệu fast food bình dân nhưng chất lượng đồ ăn thực sự tệ. Đừng mong đợi có thể kiếm lời ở thị trường Việt Nam với chất lượng như vậy. Mỗi lần tôi order đều không được cung cấp tương ớt. Chắc chắn tôi sẽ không bao giờ quay lại đây nữa.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"Tôi cảm thấy thất vọng về chiếc big mac signature. Giá 66k mà kích thước quá bé, không đáng tiền. Là một thương hiệu fast food bình dân nhưng chất lượng món ăn quá tệ. Đừng hy vọng kiếm được lợi nhuận ở thị trường Việt Nam. Mỗi lần đặt hàng đều thiếu tương ớt. Tôi sẽ không bao giờ ăn ở đây nữa.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"Big mac signature của họ quá tệ. Giá 66k mà nhỏ xíu, ăn không đáng. Dù chỉ là thương hiệu fast food bình dân nhưng chất lượng đồ ăn làm tôi nản lòng. Đừng mơ kiếm lời ở Việt Nam với chất lượng này. Lần nào order cũng không có tương ớt. Nhất định không bao giờ quay lại.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"Tôi rất không hài lòng về big mac signature. Giá 66k mà kích thước quá nhỏ, không tương xứng. Là một thương hiệu fast food bình dân nhưng đồ ăn quá tệ. Đừng mong đợi có thể kinh doanh có lãi ở thị trường Việt Nam. Order lần nào cũng không được cho tương ớt. Tôi sẽ không bao giờ ghé lại đây nữa.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"Quá thất vọng về big mac signature. Giá 66k mà kích thước bé tí, không đáng tiền. Là thương hiệu fast food bình dân nhưng chất lượng đồ ăn tệ hại. Đừng hi vọng kiếm được lợi nhuận ở thị trường Việt Nam. Đặt hàng lần nào cũng không có tương ớt. Chắc chắn không bao giờ quay lại.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"Big mac signature làm tôi quá thất vọng. Giá 66k mà kích thước nhỏ xíu, không đáng với số tiền bỏ ra. Mặc dù là thương hiệu fast food bình dân nhưng chất lượng đồ ăn quá kém. Đừng mong kiếm được lợi nhuận ở thị trường Việt Nam với chất lượng này. Lần nào order cũng thiếu tương ớt. Tôi sẽ không bao giờ ăn ở đây nữa.",0,"big mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường vn order lúc nào cũng không cho tương ớt. không bao giờ ăn lại"
"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2",0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
Tôi sẽ không bao giờ quay lại lần nữa vì nhân viên quá tệ và họ sẽ không nhập mã cho khách hàng.,0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
Dịch vụ khách hàng thật kinh khủng. Các nhân viên sẽ không chấp nhận mã. Tôi sẽ không bao giờ quay lại.,0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
Tôi sẽ không bao giờ quay lại. Các nhân viên quá tệ và sẽ không nhập mã cho khách hàng.,0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
Trải nghiệm thật kinh khủng. Các nhân viên sẽ không chấp nhận mã và dịch vụ khách hàng thật kinh khủng.,0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
Các nhân viên quá tệ và sẽ không nhập mã cho khách hàng. Tôi sẽ không bao giờ quay lại.,0,"nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách thế mấy người tạo ra mã làm mẹ gì không bao giờ qua lần 2"
"Nhân viên có thái độ coi thường người giao hàng. Giao thiếu hàng và nhầm lẫn đồ ăn cho khách. Gọi điện thoại phản ánh thì nhân viên hỗ trợ trả lời rằng họ không liên kết và không có trách nhiệm. Nếu tôi là khách hàng, công ty giao nhầm đồ ăn thì phải đổi trả lại cho khách chứ không thể phủi trách nhiệm như vậy. Không ngờ một thương hiệu lớn lại làm việc thiếu chuyên nghiệp như vậy. Thật thất vọng.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Thái độ phục vụ của nhân viên rất tệ, coi thường shipper. Giao hàng thiếu và còn giao nhầm món cho khách. Gọi điện khiếu nại thì được nhân viên hỗ trợ trả lời là bên họ không liên kết nên không chịu trách nhiệm. Nếu tôi là khách hàng và bị giao nhầm đồ ăn, lẽ ra công ty phải đổi trả lại cho khách, chứ không phải chối bỏ trách nhiệm như vậy. Không thể tin được một thương hiệu lớn lại có cách làm việc thiếu chuyên nghiệp đến thế.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Nhân viên tỏ thái độ khinh thường đối với shipper. Giao thiếu hàng và giao sai món ăn cho khách hàng. Khi gọi điện để phản ánh, nhân viên hỗ trợ trả lời rằng công ty không liên kết và không chịu trách nhiệm. Giả sử tôi là khách hàng, nếu công ty giao nhầm đồ ăn thì phải có trách nhiệm mang về đổi trả để giao lại cho khách, chứ không thể phủi trách nhiệm như vậy. Thật không ngờ một thương hiệu lớn như vậy lại có cách làm việc thiếu chuyên nghiệp đến vậy.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Shipper bị nhân viên coi thường. Giao thiếu hàng, lại còn nhầm lẫn đồ ăn của khách. Gọi điện thoại để khiếu nại thì nhận được câu trả lời từ nhân viên hỗ trợ là bên họ không có liên kết và không chịu trách nhiệm. Nếu tôi là khách hàng, và công ty giao nhầm đồ ăn, thì lẽ ra công ty phải mang đồ về để đổi trả lại cho khách, chứ không phải là thái độ phủi trách nhiệm như vậy. Quá thất vọng về cách làm việc thiếu chuyên nghiệp của một thương hiệu lớn như thế này.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Thái độ nhân viên hống hách, xem thường shipper. Giao thiếu hàng và còn giao nhầm đồ ăn cho khách hàng. Gọi điện thoại để phản ánh thì nhân viên hỗ trợ trả lời rằng bên họ không liên kết và không chịu trách nhiệm. Nếu tôi là khách hàng, và công ty giao nhầm đồ ăn, thì công ty phải mang về đổi trả cho khách chứ không phải chối bỏ trách nhiệm như vậy. Thật không thể tin được một thương hiệu lớn lại có cách làm việc thiếu chuyên nghiệp như vậy.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Nhân viên công ty có thái độ coi thường shipper. Tình trạng giao thiếu hàng và nhầm lẫn đồ ăn cho khách xảy ra. Khi gọi điện thoại để phản ánh sự việc thì nhận được câu trả lời từ nhân viên hỗ trợ là công ty không liên kết và không có trách nhiệm. Đặt mình vào vị trí khách hàng, nếu công ty giao nhầm đồ ăn thì phải có trách nhiệm mang về đổi trả lại cho khách, chứ không thể phủi trách nhiệm như vậy được. Quá thất vọng về cách làm việc thiếu chuyên nghiệp của một thương hiệu lớn như thế này.",0,"thái độ nhân viên xem thường shipper. giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì được hỗ trợ viên trả lời bên e không có liên kết bên e không có trách nhiệm bla bla... đặt trường hợp tôi không phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. bó tay."
"Tôi đã đặt bữa sáng cho bạn tôi qua Grab sáng nay. Chúng tôi buộc phải sử dụng dịch vụ của bạn vì hạn chế thời gian và lựa chọn. Xin hãy đối xử công bằng với các tài xế vì họ đang hỗ trợ bạn bán đồ ăn. Các đơn hàng liên tục bị sai, cà phê thì nguội thay vì nóng, và bánh burger bị nhầm lẫn. Mặc dù menu của McDonald's đã rất chi tiết. Cuối cùng, các tài xế luôn phải quay lại để sửa lỗi. Làm thế nào mà nhân viên của bạn có thể bất cẩn đến vậy?",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"Sáng nay, tôi đã sử dụng Grab để đặt bữa sáng cho một người bạn. Do không có thời gian và lựa chọn khác, chúng tôi phải sử dụng dịch vụ của bạn. Xin vui lòng quản lý các tài xế một cách thích hợp vì họ đang giúp bạn bán đồ ăn. Các đơn hàng thường xuyên bị sai: cà phê thì lạnh thay vì nóng, và burger thì bị làm sai. Dù menu của McDonald's đã rất rõ ràng. Cuối cùng, các tài xế luôn phải quay lại để khắc phục sự cố. Tại sao nhân viên của bạn lại có thể cẩu thả đến như vậy?",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"Tôi đã đặt bữa sáng qua Grab cho bạn tôi sáng nay. Vì không có thời gian và không còn lựa chọn nào khác, chúng tôi đành phải dùng dịch vụ của bạn. Xin hãy quan tâm đến các tài xế vì họ đang giúp bạn bán đồ ăn. Các đơn hàng luôn bị sai: cà phê thì lạnh, burger thì làm sai. Mặc dù menu của McDonald's rất chi tiết. Tài xế luôn phải quay lại. Nhân viên của bạn làm việc quá cẩu thả.",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"Sáng nay tôi có đặt đồ ăn sáng cho bạn tôi bằng ứng dụng Grab. Vì quá bận và không còn lựa chọn nào khác nên chúng tôi mới phải dùng đến dịch vụ này. Mong bạn hãy chú ý đến đội ngũ tài xế vì họ đang giúp bạn bán hàng đấy. Đơn hàng luôn bị sai sót, hết cafe nguội đến burger sai vị. Mặc dù menu của cửa hàng Mcdonald rất dễ hiểu. Cuối cùng tài xế phải quay xe lại để sửa đơn. Không hiểu sao nhân viên bên bạn lại có thể làm việc một cách bất cẩn như vậy.",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"Tôi đã đặt bữa sáng cho bạn qua Grab sáng nay. Chúng tôi buộc phải sử dụng dịch vụ của bạn vì không có thời gian và lựa chọn nào khác. Xin hãy đối xử công bằng với các tài xế vì họ đang giúp bạn bán đồ ăn. Các đơn hàng liên tục bị sai, cà phê nguội thay vì nóng, và burger sai. Dù menu của McDonald's đã rất chi tiết. Cuối cùng, các tài xế luôn phải quay lại để sửa lỗi. Nhân viên của bạn quá bất cẩn.",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"Hôm nay tôi có đặt bữa sáng cho bạn tôi bằng ứng dụng Grab. Vì không có thời gian và lựa chọn khác nên chúng tôi mới phải dùng đến dịch vụ này. Mong bạn hãy quan tâm đến các bác tài xế vì họ đang giúp bạn bán hàng đấy. Đơn hàng luôn sai sót, từ cafe nguội đến burger sai vị. Menu của Mcdonald thì rất chi tiết rồi. Cuối cùng tài xế phải quay xe lại để sửa đơn. Không hiểu sao nhân viên bên bạn lại có thể làm việc bất cẩn đến như vậy.",0,"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab. chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. pls xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn. các đơn đặt hàng đã sai mọi lúc cà phê lạnh thay vì nóng, burger sai. mặc dù menu mcdonald đủ chi tiết. cuối cùng, các tài xế luôn phải quay trở lại. làm thế nào nhân viên của bạn có thể bất cẩn như vậy"
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác..",0,"phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. đó là một sự lột xác."
"Tôi đã đặt hàng từ nhà hàng này ba lần và mỗi lần đều nhận thiếu đồ từ tài xế Grab. Tôi đã trả tiền cho một chiếc burger đôi nhưng chỉ nhận được một miếng thịt. Đây là lần thứ ba rồi. Về cơ bản, họ nợ tôi 105k. Tôi sẽ không sử dụng dịch vụ của họ nữa.",0,"bây giờ là lần thứ 3, tôi đã đặt hàng một cái gì đó từ nơi này và nhận được một cái gì đó ngắn với tài xế grab. tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie. lần thứ 3 bây giờ. về cơ bản, họ nợ tôi 105k .... sẽ không sử dụng chúng nữa"
"Đây là lần thứ ba tôi gặp vấn đề với các đơn hàng từ nhà hàng này. Tài xế Grab luôn giao thiếu đồ. Lần này, tôi đã trả tiền cho một chiếc burger đôi nhưng chỉ nhận được một miếng thịt. Tôi đã bị thiệt hại 105k. Tôi sẽ không bao giờ đặt hàng từ đây nữa.",0,"bây giờ là lần thứ 3, tôi đã đặt hàng một cái gì đó từ nơi này và nhận được một cái gì đó ngắn với tài xế grab. tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie. lần thứ 3 bây giờ. về cơ bản, họ nợ tôi 105k .... sẽ không sử dụng chúng nữa"
"Tôi đã đặt hàng ba lần từ nhà hàng này và mỗi lần đều có vấn đề với tài xế Grab giao thiếu đồ. Hôm nay, tôi đã trả tiền cho một chiếc burger đôi nhưng chỉ nhận được một miếng thịt. Tôi đã bị thiệt hại 105k. Tôi sẽ không bao giờ sử dụng dịch vụ của nhà hàng này nữa.",0,"bây giờ là lần thứ 3, tôi đã đặt hàng một cái gì đó từ nơi này và nhận được một cái gì đó ngắn với tài xế grab. tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie. lần thứ 3 bây giờ. về cơ bản, họ nợ tôi 105k .... sẽ không sử dụng chúng nữa"
"Tôi rất thất vọng với nhà hàng này. Đây là lần thứ ba tôi đặt hàng và nhận thiếu đồ từ tài xế Grab. Lần này, tôi đã trả tiền cho một chiếc burger đôi nhưng chỉ nhận được một miếng thịt. Tôi đã bị thiệt hại 105k. Tôi sẽ không bao giờ đặt hàng từ đây nữa.",0,"bây giờ là lần thứ 3, tôi đã đặt hàng một cái gì đó từ nơi này và nhận được một cái gì đó ngắn với tài xế grab. tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie. lần thứ 3 bây giờ. về cơ bản, họ nợ tôi 105k .... sẽ không sử dụng chúng nữa"
