text,label
trung_bình,2
"trải_nghiệm tệ . nhân_viên thì ok nhưng đồ_ăn xuống_cấp hẳn nha . burgers thì khô miếng bánh như để qua_ngày lâu r . nước_ngọt mình mua size nhỏ và size vừa . 1 li nghe mùi mốc và như mùi nước không tên lắm từ đá tan ra ấy , 1li thì nhạt không có nổi ga luôn . gà khô cũ không như ord chi_nhánh khác về tệ đặt app khác ăn tại quán vậy trời",0
không phải là thời_điểm tốt để đến thăm họ đã xây_dựng trong giờ ăn trưa .,2
"rong rai , co khu vuc tro choi danh rieng cho tre em . thuc an ngon . diem tru may lanh phong tiec sinh nhat cho cac be da duoc sua chua 1thoi gian roi nhung van chua hoat dong tot",1
"tiện chỗ để xe , đồ_ăn và nước uống quá dở",2
"tôi làm tài_xế công_nghệ , lần đầu_tiên ghé đây mua đồ giao cho khách . khi đến_nơi do không biết về khu_vực để xe . nên đi theo hướng_dẫn vào nơi để gửi xe , vừa tới khu_vực giữ xe , mình hỏi anh giữ xe là để xe ở đây phải không ạ anh chỉ tay về phía trước quán và nói có thấy đồng_nghiệp đậu không nghe xong mình thấy không vui ngay . dù_sao mình cũng phải được xem như một khách_hàng chứ . đã hướng_dẫn thì phải cho rõ để khách còn biết . giống kiểu có thái_độ riêng_biệt với tài_xế công_nghệ . tôi chỉ là người mua hộ cho khách chứ đâu phải vào để xin_xỏ gì đâu mà đối_xử vậy . nếu tôi là khách_hàng chắc_chắn sẽ quay xe đi luôn rồi . mong rằng quản_lý chấn_chỉnh điều này để có dịch_vụ tốt nhất trong khâu phục_vụ .",2
phục_vụ tốt,2
"phục_vụ tốt , thức_ăn đúng tiêu_chuẩn .",1
đắt,1
"giá vừa_phải , bữa ăn là tốt nhất , nhưng kinh_doanh rất tốt , luôn_luôn quá đông_đúc",1
không có bánh_mì kẹp thịt ăn_chay và nhà_hàng bị bẩn . thùng rác đã kết_thúc .,0
nơi tuyệt_vời,1
"đó là mac làm . dịch_vụ là tuyệt_vời . chúng nhanh và hiệu_quả . tôi không tìm thấy nữa . sau đó , đó là mac làm . không có gì đặc_biệt để nói .",2
quá tệ,0
tôi có_thể nói gì ... đôi_khi bạn cần phải sửa lỗi,1
"thức_ăn và phục_vụ là ok , nhưng tôi có_thể đặt_hàng trực_tuyến với bất_kỳ ứng_dụng nào . phòng_vệ sinh bị bẩn . một thời_gian không_gian giống như một bãi rác",2
tôi đã đi ăn trong cửa_hàng và lấy ra do infi vào cuối tuần .,2
không có nhân_viên tại quầy cafe . tôi gọi nhiều lần cũng không có ai phản_hồi . tôi phải bước vào trong thì có một bạn nv nam ra nhận order của tôi mà không một lời xin_lỗi và mặt thì lạnh băng . dịch_vụ quá tệ,0
"lần đầu_tiên đặt qua grab ở cửa_hàng này , thất_vọng tràn_trề . giao thiếu hẳn 2 hambuger và 2 nước_ngọt . liên_hệ lại quán bảo đợi 1 chút mà đợi đúng 1 tiếng rưỡi , đợi hết cả giờ ăn trưa . lúc gọi khiếu_nại thì không gọi được luôn . đúng lúc đó có 1 anh grab khác mang đồ thiếu tới gọi cho mình thì giao nhầm địa_chỉ . nhà 4a thì nhân_viên bên cửa_hàng đặt grab là nhà 44 , mình nhận đồ_ăn còn combo nghe cả anh grab càu_nhàu đến cửa_hàng phải đợi 20p rồi lại còn đặt sai địa_chỉ . mà trên phố đi đường 1 chiều chứ , quay lại đâu phải dễ . mình thì nhận đồ_ăn cũng không còn thời_gian ăn , chỉ muốn ném vào mặt nhân_viên bên đó cho nó bớt ngáo . ức_chế không tả nổi .",0
"chỉ là đồ chấm ngon nên mình thấy ăn gà ngon hơn hẳn , còn gà rán thì ăn chỗ nào cũng như nhau",1
hừm,1
"có_lẽ bởi_vì tôi là một người nước_ngoài , tôi không biết nó như_thế_nào , và cuối_cùng tôi đã tiêu rất nhiều tiền . thật là xấu_hổ . hương_vị chỉ là mac đơn_giản .",0
"ra khỏi việt_nam , làm_ơn các anh_chàng da trắng .",0
"làm quá lâu , nhân_viên a mập áo trắng khiếm_nhã .",0
uống mỗi cốc cà_phê mà bắt đợi lâu quá .,2
"địa_điểm khá tốt , chỗ để xe rộng , món ăn_uống khá ok",2
order theo cách công tự bấm món . nhanh và dễ,1
"fauburger giống việt_nam tôi đã đặt_hàng một cái gì đó như_thế . hương_vị việt_nam lol cửa_hàng trống_rỗng , nhưng nó ồn_ào khi những đứa trẻ địa_phương đang làm ầm_ĩ và đang cưỡi trên bàn và chạy xung_quanh trên trượt_băng .",2
gà ở đây rất ngon,2
"khoai rất ngon , phục_vụ tệ , nhân_viên nói_chuyện riêng quá nhiều , nv chuẩn_bị thức_ăn không đeo khẩu_trang chuyên_dụng , khu_vực ngồi phía ngoài rất nhiều rác",0
ok.rông rai thoang mat,1
mọi thứ ở đây đều tốt . lấy đi 2 sao vì sức nóng bên trong nhà_hàng . họ dường_như không đủ khả_năng để trả tiền cho điều_hoà_không_khí .,2
đáng yêu,1
làm không chuyên_nghiệp,0
ok sạch_sẽ . cũng bình_thường .,2
buổi trưa ngồi bị hắt nắng,1
"đơn đặt_hàng đã bị lãng_quên , chỉ có thức_ăn sau nhiều câu hỏi . đơn đặt_hàng và trả tiền , nhưng không nhận được . ăn lạnh . nửa giờ trước khi cửa_hàng đóng_cửa phụ_nữ dọn_dẹp , gần như bị xoá_sổ . không được khuyến_nghị .",0
được rồi,0
gọi ly coca size s . mà rất dở coca để lâu . o có 1 tí bọt ga . expresso thì nóng . éo có đá . cùi bắp chết đi được . ngon cái chỗ đâu xe_hơi . không_gian đẹp,0
vị_trí tốt,1
"đây là mcdonald , nơi bạn có_thể gặp bất_cứ nơi nào ..",2
"đắt , vị phù_hợp với người nước_ngoài hơn là người việt",0
được,1
như mọi macdonal,2
thưc ăn ngon nhưng nhân_viên phuc vu hơi không thân thiên cho lăm .,1
"đó là người hàn_quốc , nhưng đừng ăn xổ_số ở hoan kiem",1
rất dễ_thương,1
đồ_ăn có sinh_vật lạ,0
mcdonalds địa_điểm ăn_uống lí_tưởng cho các bạn nhỏ và khách du_lịch nước_ngoài .,1
"dịch_vụ quá chậm , tôi tên nguyễn_hương giang , hôm_nay khoảng 14h ngày 22 2022 có đến mac donald hồ gươm 2 p hàng bài hoàn_kiếm hà_nội , gọi combo 179k 1 chai nước_lọc dasani , 1 sữa th true milk , 1 ngô tách hạt tổng 278k , trả tiền_mặt sau khi oder trên bảng thì được số xếp_hàng là 82 , trả tiền xong , được số 182 , nhưng tôi chờ mãi không có số 182 trên bảng trả đồ_ăn , tôi hỏi nhân_viên thì họ cau_có nhăn_nhó , bảo ... chờ , chờ đi tôi thấy rất nhiều số , người đến sau tôi , đã ăn xong , đi về , thế_thì mac donald cho_phép chen cả người sau lên người trước , đồ_ăn combo 179k thì cắt xẻo , ăn_bớt , thiếu cả khoai_tây chiên , thiếu cả 2 cốc coca co la của tôi . mac donald có camera rất nhiều , sao tôi có_thể nói_dối , nói sai được",0
cũng được,2
phục_vụ chưa đạt 5,1
như mọi macdonal,2
fast food mà làm đồ_ăn cả tiếng . sao không để_dành đó mà ăn đi bán chi nữa,0
không được mát lắm,2
phục_vụ tốt,2
dịch_vụ nhanh_chóng . họ có phi_hành_đoàn ở khắp_nơi để hỗ_trợ bạn .,1
nhưng ấn_tượng bởi dịch_vụ,0
"món ăn và dịch_vụ đạt chuẩn , nhà_hàng đông khách , náo_nhiệt thích_hợp cho gia_đình",2
bánh_mì mac lớn lạnh,0
dịch_vụ tuyệt_vời,1
tuyệt_vời,2
"thức_ăn và phục_vụ là ok , nhưng tôi có_thể đặt_hàng trực_tuyến với bất_kỳ ứng_dụng nào . phòng_vệ sinh bị bẩn . một thời_gian không_gian giống như một bãi rác",2
tốt cho trẻ_em và gia_đình sau chuyến lưu_diễn thành_phố và đi bộ dài .,2
tôi đã tự hỏi việt_nam là gì mcdonald . thực_phẩm sang_trọng ở việt_nam . ngon haha,2
khá ngon,1
khoai_tây chiên quá mặn . burger choice kém không phải là mcdo khác và không có sự lựa_chọn của nước sốt cho nugget .,0
một mc làm trong số_nhiều người khác,2
tuyệt,2
thái_độ nhân_viên tệ . gọi tổng_đài bảo xế đợi ở ngoài . đợi 1520p gọi cho quán quán vẫn bảo đợi . nói_chung là tệ,0
"nơi tốt_đẹp để gặp_gỡ bạn_bè của bạn ở đây . quan_điểm tốt , không_gian tốt . nó có bãi đậu xe miễn_phí cho ô_tô và xe_máy với biên_lai của bạn .",1
"một nhà_vệ_sinh ít hơn một_chút , và trong toàn_bộ việt_nam có những phần nhỏ . nhân_viên đã tốt và nhanh_chóng",1
tốt nhanh,1
quá nhiều người và quá ồn,2
cần cải_thiện hơn về dịch_vụ . nhanh_chóng và chính_xác phải được ưu_tiên .,0
"nhân_viên nhiệt_tình , đồ_ăn ngon , thực_sự không có gì để chê cho đến khi ra về và bị bảo_vệ chửi té_tát vào mặt . mình cả đợi món cả ăn hết tầm 1 tiếng và đến lúc ra về bị bảo_vệ chửi , ông cho là mình để xe ở đây ăn xong và đi nơi khác rồi mới quay lại cho_dù mình đã giải_thích . thực_sự rất thích nơi này nhưng chắc đây sẽ là lần cuối mình đến đây .",0
noi vui_chơi đẹp,2
"có báo với nhân_viên là trên lầu rất nóng , nhân_viên nghe rồi dửng_dưng bỏ đi . trong khi bên ngoài mưa còn mát hơn trong nhà .",0
"tôi đặt_hàng từ mcdonalds khá thường_xuyên sử_dụng ứng_dụng . tôi khá tự_tin chi_nhánh này là một thứ lấp đầy đơn đặt_hàng của tôi . mọi thứ đều tốt ngoại_trừ khoai_tây chiên , thường đến héo và sũng nước . điều này là do khoai_tây chiên được vận_chuyển trong một túi giấy màu nâu kín , hấp chúng một_cách hiệu_quả .",2
e phục_vụ quá tệ,0
cửa_hàng thương_hiệu nổi_tiếng,1
"đậu xe thuận_tiện , giá_cả , đồ_ăn chấp_nhận được , order đồ hơi phức_tạp",1
thịt luôn được làm nóng sẵn và phô_mai không bị tan chảy . họ cũng bỏ_qua bất_kỳ bình_luận về chất_lượng thực_phẩm của họ . nơi này không xứng_đáng với tên mcdonalds,0
nhanh_chóng và ngon_miệng . tốt hơn lotteria,1
đông . đăt . sang chanh phong trao,2
chúng_tôi đã gọi xúc_xích và muffin trứng chỉ nhận được xúc_xích bánh_quế lạnh không có nước sốt mua bằng cốm không có đường mua với cà_phê . nhân_viên chùng,0
đồ_ăn nhanh rất ngon,1
"5 thôi , thương_hiệu đẳng_cấp toàn_cầu",1
mới đi test món mới thấy không đặc_sắc quán về chất_lượng đồ_ăn thì ok nhưng thái_độ phục_vụ thì chắc do thiếu nhân_lực nên hơi loạn dù có 2 máy order nhưng vẫn xếp_hàng rất dài ngoài_ra thì view đẹp nhưng không_gian ăn bị 1 cô ăn_xin làm rối nhiều vì xin đồ_ăn mc nên có an_ninh tốt hơn,2
"đồ_ăn được , vị_trí đẹp , mặc_dù có máy để gọi đồ cho nhanh nhưng lúc thanh_toán bằng thẻ lại bị lỗi",2
tôi yêu các ổ_đĩa thông_qua các dịch_vụ . cảm_thấy như trong fremont ca trong những ngày_xưa . tast là cùng bu:khoai tây chiên::bánh hamburger::khoai tây chiên::bánh hamburger::khoai tây chiên::bánh hamburger:,1
cũng được,1
ngon . nhưng pizza nhỏ . bánh_mì kẹp thịt thông_thường nhỏ hơn một món ăn của trẻ_em trong cả nước .,1
mọi thứ ổn . mọi thứ đều bằng máy_móc,1
"nằm trên con đường đắt_đỏ nên quán có giá khá cao , và nhân_viên phục_vụ không được tốt lắm",2
địa_điểm hút khách nước_ngoài và trong nước . đồ_ăn cũng tàm_tạm,2
chất_lượng nhưng nước_lèo hơi mặn so với khẩu_vị của mình .,1
"phục_vụ tốt , đồ_ăn ngon , có_thể tự order và thanh_toán",1
nhân_viên tồi,0
dịch_vụ tốt mcdonalds cổ_điển,2
tốt cho việc lái_xe qua,1
cheeseburger deluxe cheeseburger thông_thường trông như_thế_nào,0
noi vui_chơi đẹp,2
đồ_ăn rất ngán,0
chưa ghea,2
bãi đỗ xe nhỏ bảo_vệ ngồi hút thuốc không hướng_dẫn khách chỗ đậu xe,2
"tôi đặt_hàng từ mcdonalds khá thường_xuyên sử_dụng ứng_dụng . tôi khá tự_tin chi_nhánh này là một thứ lấp đầy đơn đặt_hàng của tôi . mọi thứ đều tốt ngoại_trừ khoai_tây chiên , thường đến héo và sũng nước . điều này là do khoai_tây chiên được vận_chuyển trong một túi giấy màu nâu kín , hấp chúng một_cách hiệu_quả .",2
"không được phục_vụ món ăn_theo yêu_cầu rất nhiều lần , cảm_giác rất khó_chịu",0
"thông_thường nó là tự_phục_vụ . bạn chọn các món ăn của bạn trong thực_đơn , đặt_hàng và chờ_đợi để tự mình lấy nó . không ai bảo tôi mang thức_ăn của tôi . giá_cả không đáng yêu . phần nhỏ không giống như quảng_cáo . bạn có_thể chọn burgerking , texas hoặc jollibee để có trải_nghiệm tốt hơn vị_trí được xây_dựng tốt , ở quận trung_tâm quận 1 ồn_ào và một_chút không bẩn_thỉu .",2
cũng ăn được,1
vị_trí rất bận_rộn và đông_đúc . lớn_tiếng bên trong thêm chỗ ngồi trên lầu . tất_cả những điều tốt_đẹp của tôi là tuyệt_vời bên cạnh phô_mai . đó là cũ và sũng nước . tôi tự hỏi nếu họ cho tôi sai,1
rộng_rãi thoải_mái,1
mcdonalds hamburger ở đây không tốt đây không ngon,0
"bánh bị khô quá , vừa cầm vào đã vỡ bánh . các bạn nvien lịch_sự nhiệt_tình",2
một trong số_ít mcdonalds ở việt_nam,1
"không tuyệt_vời , rất đắt tiền và không có món ăn khu_vực .",0
đó là một mcd . bạn biết những gì mong_đợi và họ cung_cấp,1
đồ_ăn không vệ_sinh . ăn xong đau bụng,0
đắt,2
"nhà_hàng rộng rải nhiều món gà ngon , và cafe ngon , bãi xe rộng rải",2
"không thân_thiện , chậm_chạp , không có nụ cười nhân_viên nào cả lô vàng cũng đang đi bộ xung_quanh trò_chuyện nhân_viên chạm vào điện_thoại_di_động dịch_vụ khách_hàng ở xa nhật_bản",0
chất_lượng phục_vụ tốt,1
kém,0
ăn ngon,1
"sự thiếu giải_thích đầu_tiên của mcdonald thức_ăn xuất_hiện , nhưng nếu bạn đang đứng và chờ_đợi , ㅜㅜ đây là lần đầu_tiên như thế_này",0
"dịch_vụ khách_hàng khủng_khiếp . tôi đã đến đó để đến icecream đêm qua với người phụ_nữ của tôi và đặt mua oreos icecream nhưng các nhân_viên đáng ngạc_nhiên nói rằng họ không có cốc nhựa cho nó chỉ là cốc nhựa cho icecream tiêu_chuẩn . khi tôi hỏi về điều này , họ nói đùa rằng cốc nhựa của tôi ở trong đại_dương . nhân_viên được đào_tạo kém .",0
mọi thứ đạt yêu_cầu người dùng không cần suy_nghĩ lựa_chọn,1
đến,1
khu này ok quá tôi muốn nghé thường_xuyên,2
hoàn_toàn không có tổ_chức cá_nhân bị mất trong thời_gian cao_điểm của thời_gian kỳ_vọng bên ngoài mcdo,0
dịch_vụ khủng_khiếp,0
đồ_ăn được,2
tôi yêu chương_trình khuyến_mãi 50 của bạn không có sẵn khi bạn nhấp vào nó . và bạn gia_hạn nó mỗi ngày . lừa_đảo tuyệt_vời .,0
đồ_ăn ngon và làm rất nhanh,1
địa_phương_hoá nhưng đủ tốt cho khách du_lịch với dị_ứng thực_phẩm hà_nội địa_phương .,2
đẹp nhắm,1
"toạ_lạc tại vòng xoay đbp dễ tìm , mcdonald là lựa_chọn lí_tưởng cho các gđ có con_nhỏ với không_gian quán rộng_rãi , mở_cửa 247 , gà ngon hơn các brand gà rán khác ăn không bị khô . khách có_thể mua mang về mà không cần gửi xe rất tiện . mình thấy các cửa_hàng khác nên thiết_kế giống vậy",1
"đó là chất_lượng thấp nhất trong số big mac của mcdonald mà tôi đã ăn_ở tầng hai . tôi đã đến hai lần trong ba tháng và nó không tốt hai lần . tôi đã ăn_ở nhiều chi_nhánh , bao_gồm hoa_kỳ , hàn_quốc và canada , nhưng đó là vào đêm khuya vì đêm khuya , vì_vậy tôi không_thể giữ nó ở góc .",0
không phải loại thức_ăn của tôi . nhân_viên là tốt_đẹp . bàn không sạch_sẽ,2
"quán không sạch_sẽ , không_gian ngoài không ai dọn_dẹp , chỉ phục_vụ hamburger vào giờ trưa",0
"giống như mcdonald ở bất_cứ đâu , thực_phẩm đáng tin_cậy và hợp_lý . thịt xông khói nóng và trứng mcmuffin nấu chín chính_xác như mọi_khi , dịch_vụ tốt và môi_trường mát_mẻ sạch_sẽ trong một buổi sáng hà_nội nóng_bỏng . cảm_ơn các nhân_viên đã làm mọi thứ một_cách chính_xác",1
"có_lẽ là mcdonald chậm nhất mà tôi từng đến . mất 15 phút cho một chiếc bánh táo tôi không nói rằng nó sẽ mất nhiều thời_gian như_vậy . những người khác đang chờ_đợi tối_đa 20 phút cho thực_phẩm tiêu_chuẩn khác . nếu không , đó chỉ là một mcdonald thực_sự .",2
"tài_xế đến lấy hàng trời mưa hay nắng cũng không cho vào lấy , bắt lấy hàng đề_nghị xem_lại thái_độ của quán với đối_tác giao_nhận",0
"fan gà chân_chính thì chắc không ai xa_lạ với mcdonalds rồi . gà rán 36kmiếng vỏ ngoài giòn_rụm trong mềm ấm nóng chấm cùng tương_ớt tỏi và sốt mù_tạt thì phê thôi rồi . mà có tận 5 loại sốt nên tha_hồ lựa_chọn nha .. mcnuggets 35k4pcs mềm mềm ăn như bánh , thịt không bở .. burger bò phô_mai 35k cắn ngập mồm , khoai_tây chiên nóng giòn , cọng nhỏ .... mình có gọi thêm kem sốt dâu 25k và kem sốt socola 25k . cảm_giác ăn miếng đầu_tiên là kem mịn , rất là hịn nhưng_mà hơi ngọt nên ngấy , đợi chảy bớt ăn đỡ ngấy hơn .. phần ăn happy meal 65k gồm 1 hộp sữa milo , 1 miếng gà , 1 khoai nhỏ và 1 đồ_chơi cho bé . đầy_đủ bổ_dưỡng , mà người_lớn mình ăn còn no luôn đó . hiện mcdonalds đã có 3 cơ_sở tại hà_nội hàng bài , vicom trần duy hưng , thái hà nên thoải_mái lựa_chọn . nói_chung cả 3 cơ_sở đều rộng_rãi , mát_mẻ , nhân_viên đều phục_vụ chuyên_nghiệp không phải bàn , các bạn í rất là nice luôn .. 100k200kngười . mcdonalds hàng bài",1
bánh_mì mac lớn lạnh,0
tiêu_chuẩn mcdonalds . dịch_vụ này là tuyệt_vời và giao hàng nhanh_chóng . người nhận đơn đặt_hàng hiểu tiếng anh hợp_lý . anh ấy rất hữu_ích và hướng_dẫn chúng_tôi . có không_gian chỗ ngồi cho khoảng 20 người ở tầng trệt và thậm_chí nhiều hơn ở tầng một .,1
"chuỗi kinh_doanh toàn_cầu trả đơn nhầm tên . có biển đề thanh_toán chống dịch nhưng không nhận tiền chuyển_khoản , không nhận thanh_toán momo , không nhận thanh_toán thẻ . nhân_viên có vui_vẻ nhưng thiếu chuyên_nghiệp",0
đó là một mcdonald thường_xuyên .,2
"chất_lượng đồ_ăn thì không có gì phải nói tuy_nhiên cách_thức làm_việc ở nhà_hàng này lại không hiệu_quả chút nào quán không có loa thông_báo vì quán rất đông khách , lượng người chờ lấy đồ_là rất lớn , có những khách tây hoặc người chờ lấy đồ tại bàn thì không_thể nghe hoặc hiểu được nếu_như nhân_viên chỉ gào mồm lên đọc đơn số ... ra nhận hàng nơi này thực_sự cần một hệ_thống loa và mic để nhân_viên đọc số thứ_tự trên loa tránh cho việc đồ làm xong nhưng người nhận không biết cứ chờ và và lượng khách tới liên_tục sẽ gây hiện_tượng chờ đồ lâu , ách_tắc không cần_thiết",2
"service cũng tốt nhưng có 1 vấn_đề làm mình bực_mình . order mang về của mình là như sau phần 3 miếng gà cay phần burger bò 2 lớp meal cỡ lớn oreo mcflurry gà cay giảm_giá 22 tính ra tổng_cộng là phải có 4 miếng gà . ban_đầu đã tính ăn tại_chỗ nhưng có việc gấp nên đã nhờ nhân_viên gói lại dùm . nhân_viên làm rất tốt phần này , nhưng khi về tới nhà thì phát_hiện là chỉ có 3 miếng gà thôithiếu một miếng :mặt khóc to::mặt khóc to:k thể tha_thứ được mình trả tiền cho 31 4 miếng gà cay nhưng rốt_cuộc cái mình nhận là 3 miếng gà sự cay_đắng vô_cùng :khuôn mặt trầm ngâm:",0
nhanh_chóng và sạch_sẽ,1
"dịch_vụ chậm , quên bánh burger của tôi theo thứ_tự mang đi , nhà_hàng bẩn_thỉu .",0
"không thân_thiện , chậm_chạp , không có nụ cười nhân_viên nào cả lô vàng cũng đang đi bộ xung_quanh trò_chuyện nhân_viên chạm vào điện_thoại_di_động dịch_vụ khách_hàng ở xa nhật_bản",0
"vị_trí kim_cương ngay bên cạnh hồ hoan kiem trung_tâm của thành_phố . bên cạnh big mac điển_hình của bạn , bạn có_thể tìm thấy thực_đơn định_vị như thịt gà nướng , và nếu may_mắn , vật_phẩm theo mùa như pho burger .",1
"vì_vậy , chậm cho một mcdonalds .",0
"dịch_vụ ý tôi là nhân_viên thu_ngân không_thể hiểu tiếng anh và nói , nó không nên xảy ra trong một nhượng quyền thương_mại quốc_tế",0
"rất tệ .... mở lúc 7 giờ sáng không có gì sẵn_sàng ... thay_đổi người_quản_lý . vào lúc 7.01 , tôi đã đặt_hàng trước 7.15 am , tôi yêu_cầu đơn đặt_hàng của mình . họ yêu_cầu tôi đợi thêm 10 phút nữa omg khi bạn mở_cửa lúc 7 giờ sáng , bạn cần sẵn_sàng lúc 7 giờ sáng . không mở_cửa lúc 7 giờ sáng và không có gì đã sẵn_sàng ... rất tức_giận :khuôn mặt giận dữ: :mặt phụng phịu:",0
"thanh_toán chuyển_khoản xong , máy báo lỗi không ra hoá_đơn cửa_hàng không hoàn tiền mà bảo chuyển_khoản thêm lần nữa rồi nói sẽ hoàn tiền sau , và đến hnay là 1 tuần chưa hoàn tiền cho số đt nhưng gọi không bắt máy",0
đôi_khi đồ uống yếu,2
tôi yêu chương_trình khuyến_mãi 50 của bạn không có sẵn khi bạn nhấp vào nó . và bạn gia_hạn nó mỗi ngày . lừa_đảo tuyệt_vời .,0
"rất tệ .... mở lúc 7 giờ sáng không có gì sẵn_sàng ... thay_đổi người_quản_lý . vào lúc 7.01 , tôi đã đặt_hàng trước 7.15 am , tôi yêu_cầu đơn đặt_hàng của mình . họ yêu_cầu tôi đợi thêm 10 phút nữa omg khi bạn mở_cửa lúc 7 giờ sáng , bạn cần sẵn_sàng lúc 7 giờ sáng . không mở_cửa lúc 7 giờ sáng và không có gì đã sẵn_sàng ... rất tức_giận :khuôn mặt giận dữ: :mặt phụng phịu:",0
"không_gian rộng_rãi , thoáng mát , sạch_sẽ và view đẹp . nằm ngay vòng xuyên đi ra quận 1 . trong cửa_hàng , nhiều máy tự order và thanh_toán nên rất thuận_tiện cho khách_hàng lựa_chọn món một_cách nhanh_chóng . và bên mc donalds đang có chương_trình khuyến_mãi cho các bạn lần đầu tải app của hãng về sẽ tặng một phần gà và khoai_tây chiên nhỏ . gà giòn , trong mềm , mình chọn vị cay ăn cũng tạm ổn theo cảm_nhận của cá_nhân mình . kem ở đây thì mình không thích vị này cho lắm . app đang có rất nhiều chương_trình khuyến_mãi và có nhiều combo cho các bạn lựa_chọn . lẹ tay đi ăn thôi nhé mọi người",1
đông_đúc và không quan_tâm đến khách_hàng . mất 1 giờ để nhận được một đơn đặt_hàng 2 gà rán và 6 miếng gà cốm . thật_sự 1 giờ chỉ cho đơn đặt_hàng đó tôi hiểu nếu đó là một đơn đặt_hàng lớn nhưng chỉ có 2 điều bạn phải mất một giờ tôi đã không nhận ra rằng fastfood có nghĩa là bạn phải đợi một giờ để nhận đơn đặt_hàng . đó là những gì nhanh có nghĩa là bây_giờ . rất thất_vọng,0
bình_thường,2
nhà_vệ_sinh quá tệ mắt tôi từ phòng đàn_ông,0
"quan thoang , rông , quang canh ok .",2
"ban lãnh_đạo ngày_càng tệ , chất_lượng đào_tạo nhân_viên ngày_càng kém . khuyến_mãi hời_hợt , lừa_dối khách_hàng . không nhận được khuyến_mãi khi lần đầu tải app như quảng_cáo , khuyến_mãi còn hạn nhưng tự biến mất trên app ghi là không giới_hạn người dùng nhưng nv lại nói ngược_lại . marketing tồi quá",0
rubbish wifi cho một thương_hiệu nổi_tiếng,0
đi toilet vô cái toilet gọi là kinh_tởm chứ không phải kinh_khủng nữa . nó dơ nó khaii ra tới khu_vực ngồi ăn gần đó . rửa tay_trong toilet của cửa_hàng lớn mà tưởng đi nvs bỏ_hoang . doanh_thu biết_bao_nhiêu mà không thuê nổi 1 lao_công . nửa năm nay lần nào đến mà quên mang giấy ướt là y_như_rằng,0
bình_thường,2
lần cuối_cùng tôi ở mcdonald có_lẽ 15 năm trước . nhiều thứ đã thay_đổi . bây_giờ họ có máy_tính với màn_hình cảm_ứng để đặt món ăn . mỗi máy_tính có 2 nhân_viên để giải_thích cho khách_hàng về cách_thức hoạt_động của nó . sau khi nó cần phải trả cho một trong 3 nhân_viên thu_ngân cho đơn đặt_hàng . điều này là tốt,1
không được quản_lý tốt . chuẩn_bị tối và chậm thực_phẩm . chất_lượng thực_phẩm dưới mức trung_bình một_chút .,2
tôi đã đi ăn trong cửa_hàng và lấy ra do infi vào cuối tuần .,2
ở đây công_nghệ 4.0 vô rồi oder khoẻ lắm không cần vô nhà_hàng tự_động hết,1
dịch_vụ burger được chuẩn_bị tốt và chuẩn_bị không_thể chấp_nhận được ở nhà,0
nhân_viên thô lổ . đên trước mà_lại nhận món ăn sau cùng.hỏi thì nhân_viên trả_lời thô lổ,0
đó là mc donald dudes . bãi đậu xe đẹp,1
nhà_hàng mcdonald phục_vụ các loại nước uống và thức_ăn nhanh .,1
thức_ăn nhanh phía tây đẹp,1
"dịch_vụ tốt , món ăn ok",1
thử_nghiệm việt_nam,2
"tôi đã gọi bữa sáng cho một người bạn sáng nay qua grab . chúng_tôi phải sử_dụng dịch_vụ của bạn vì chúng_tôi không có thời_gian hoặc sự lựa_chọn . pls xử_lý các tài_xế lấy đúng cách vì họ đang giúp bạn bán thức_ăn của bạn . các đơn đặt_hàng đã sai mọi lúc cà_phê lạnh thay_vì nóng , burger sai . mặc_dù menu mcdonald đủ chi_tiết . cuối_cùng , các tài_xế luôn phải quay trở_lại . làm thế_nào nhân_viên của bạn có_thể bất_cẩn như_vậy",0
cuối tuần bận_rộn,2
vị_trí tuyệt_vời của nhà_hàng lớn thức_ăn nóng và tươi,1
"sach , đồ_ăn cũng tạm",1
thử_nghiệm việt_nam,2
"không thân_thiện , chậm_chạp , không có nụ cười nhân_viên nào cả lô vàng cũng đang đi bộ xung_quanh trò_chuyện nhân_viên chạm vào điện_thoại_di_động dịch_vụ khách_hàng ở xa nhật_bản",0
rất bận_rộn và chỉ có 3 màn_hình bạn đặt_hàng từ . thức_ăn mất nhiều thời_gian để có được . bun chính nó ướt và khủng_khiếp . không phải là một kinh_nghiệm tuyệt_vời .,2
rát tuyệt_vời,1
"mcd điển_hình . thời_gian chúng_tôi đã ở đó , họ đã bỏ_qua dịch_vụ bàn do thiếu_hụt cá_nhân . chỉ có hai nhà_vệ_sinh . cần_thiết để đưa ra .",2
"mé nó vào bấm mãi đồ_ăn mà không được , nhân_viên thì đơ đơ",2
"mcdonald bẩn_thỉu nhất mà tôi từng thấy tầng dưới là xấu , nhưng trên lầu là khủng_khiếp . sàn nhà là một sân trượt_băng dầu thật , nhà_vệ_sinh bẩn_thỉu và chúng_tôi đã đến đó vào đầu ngày nên tôi sợ khi nghĩ rằng nó sẽ tệ đến mức nào sau_này . tuy_nhiên , thực_phẩm đã như mong_đợi",2
coi_thường tài_xế ah,0
mua burger combo for 3 nhận về toàn gà . lừa_đảo thiệt,0
