Review,Sentiment
"Mình không biết làm sao nhưng từ ngày ăn McDonald's là ăn hoài. Bởi ăn những hãng khác khi dùng nước tương (đặc biệt là tương ớt) của họ, mình bị đau bụng nhưng riêng MD thì không.
Lại còn phục vụ 24/24, nhiều khi đi về đêm ghé mua hoặc order cũng được, rất tiện lợi.",Positive
Đi tour PKL,Positive
Luc nào củg đong khách nhung dich binh làm hạn chế nguoi đi ăn,Positive
"Món ăn ngon, thuận lợi mua mang về khi không cần gửi xe vào trong cửa hàng.",Positive
McDonalds của nó ... thực phẩm chính xác là những gì bạn mong đợi và cơ sở sạch sẽ. Tôi ước khu vực chơi trẻ em lớn hơn một chút.,Positive
"Dịch vụ tốt, thức ăn ngon và view đẹp",Positive
Được rồi,Positive
Đó là McDonald's.,Positive
"McDonald's có không gian ok và nhân viên phục vụ nhiệt tình lắm.
Có lần thèm hamburger và thịt gà nên ghé qua McDonald's ĐBP ăn liền.",Positive
Nếu nói về Gà Rán(Fastfood) thì không nơi nào ngon bằng McDonald. Vì sao ư? Vì McDonald có nước chấm tỏi ớt cực kì ngon và là điểm khác biệt so với phần còn lại. Không tin các bạn thử xem,Positive
view rộng,Positive
Tốt,Positive
Nhanh và tiện ích,Positive
Thưởng thức kem ...,Positive
"Đồ ăn ở đây hợp khẩu vị nhưng giá cả thì cao hơn các mặt hàng khác cùng loại. Mặt bằng rộng rãi thoáng mát, có khu vui chơi cho thiếu nhi",Positive
Chỉ cần thư giãn vào cuối tuần của bạn,Positive
"Mình mua hamburger ở đây ăn thấy rất ngon, giá thì hơi cao.",Positive
"Không gian đẹp, hiện đại, món ăn nhẹ ngon, hợp giá tiền để nói chuyện buổi tối với bạn bè
Có 5 loại sốt free, khoai ngon hơn vo với những chỗ khác",Positive
Ngon giá cả hợp lý vị trí dễ tìm,Positive
Được rồi,Positive
"Phục vụ tốt chất lượng đồ ăn , uống rất oke",Positive
Ngon,Positive
Tốt,Positive
Được rồi,Positive
Sạch sẽ món ăn ngon,Positive
Lựa chọn dễ dàng nhân viên chu đáo,Neutral
"Khinh thường shipper,có thái độ k tôn trọng khi thấy shipper vào lấy đơn",Negative
Đẹp và tiện nghi cao cấp,Positive
"Đồ ăn ngon, nhiều loại sốt. Phục vụ chuyên nghiệp.",Positive
Ngon,Positive
"Bạn đã chờ đợi. """,Positive
"Món ăn nhanh đúng chuẩn,hiện đại",Positive
Nhan vien noi truyen kho nghe.,Negative
Quán 24/7 thích hợp những bạn thích ăn uống ban đêmmm,Positive
"Nhân viên phân biệt chủng tộc khủng khiếp. Hầu hết các nhân viên sẽ không phục vụ người phương Tây. Tôi đã có bạn gái Việt Nam của tôi với. Đứng sau tôi. Và họ tiếp tục cố gắng phục vụ cô ấy. Nhưng sẽ không nói chuyện với tôi. Và khi tôi đến quầy, nhân viên đã bỏ đi. Ngay khi một người Việt Nam bước lên sẽ trở lại. Đã làm điều tương tự với một người da trắng khác phía sau tôi. Khi anh ta đến quầy bước đi. Lấy người từ phía sau anh ta.

Chỉ đáng thất vọng rất nhiều",Negative
Nhà vệ sinh quá tệ (mắt tôi từ phòng đàn ông) 🤭🤭🤭,Negative
"Thật đáng kinh ngạc, tôi gọi một chiếc bánh hamburger gà và tôi thiếu bánh mì dưới cùng của món khoai tây chiên này không được nấu chín hoàn toàn. Tôi sẽ không bao giờ trở lại.",Negative
Không phải loại thức ăn của tôi. Nhân viên là tốt đẹp. Bàn không sạch sẽ,Neutral
"View của Vị trí này đẹp, nhìn ra Bùng Binh Điện Biên Phủ, có đồng hồ đẹp.",Positive
Được rồi,Positive
"Xin chút tương ớt nói là không có cho phép , họp rồi không đáp ứng nhu cầu của khách, về tới nhà không tương ớt ăn luôn, cảm thấy làm nghề này căng thẳng quá thì chuyển nghề khác mà làm, nhân viên đeo kính áo màu sám",Negative
Ưu đãi ăn sáng nhanh chóng,Positive
"Nơi tốt cho một bữa ăn nhanh, cũng có vẻ sạch sẽ và nhanh chóng",Positive
Chúng tôi đã gọi xúc xích và muffin trứng chỉ nhận được xúc xích bánh quế lạnh không có nước sốt mua bằng cốm không có đường mua với cà phê. Nhân viên chùng,Negative
Tôi đã ở đây hàng trăm lần. Nhưng gần đây tôi cũng có những thủ thuật trong đó. Không chỉ một lần mà là gấp ba. Bây giờ tôi nghĩ họ là những tên trộm!,Negative
Đặt món nhanh,Positive
"Chỗ ngồi thoải mái.
Quán lúc nào cũng đông nên xếp hàng chờ hơi lâu.",Positive
Đợt này sao hơi ngáy dầu... chắc gần Tết nên khẩu vị thay đổi,Positive
Đây là 1 tiệm Hamburger rất ngon tuy nhiên giá cả khá đắt vì theo tiêu chuẩn nước ngoài.,Positive
Tốt,Positive
"Đã ở đây nhiều lần khi tôi sống trong khoảng cách đi bộ. Khoai tây chiên được phục vụ bất cứ lúc nào trong ngày, đều khập khiễng, như thể họ đã chiên nó vào ngày hôm trước và được vi sóng trước khi phục vụ. Dịch vụ là không thể. Giao tiếp với nhân viên về đơn đặt hàng đồ uống của tôi với barista đã nhiều lần bị loại bỏ do không đủ sức mạnh não thay mặt cho các quý ông trẻ.",Negative
Thoai mai,Positive
Tuyệt vời,Positive
"Quá đông, nhân viên không thân thiện",Positive
Very good. Từ ngoài vào trong.,Positive
Thịt luôn được làm nóng sẵn và phô mai không bị tan chảy. Họ cũng bỏ qua bất kỳ bình luận về chất lượng thực phẩm của họ. Nơi này không xứng đáng với tên McDonalds,Negative
Được rồi,Positive
Phục vụ chu đáo,Positive
"Khu vực chơi ở cấp độ 2 cho trẻ em từ 2-6 là niềm vui, nhưng không sạch sẽ lắm. Thức ăn rất tốt mặc dù và nhiều chỗ ngồi!",Positive
Dich vụ chuyên nghiệp,Positive
Cùng một Canada,Positive
Đó là nơi tốt cho gia đình.,Neutral
Hiện đại và lịch sự,Positive
toẹt vồ,Positive
Thật tốt,Positive
"Rộng rãi, thức ăn ok",Positive
Khu này ok quá tôi muốn nghé thường xuyên,Neutral
Khâu phục vụ chưa thật tốt,Neutral
"Vị trí đẹp, thoáng rộng. Bãi đỗ xe",Positive
"Vị trí thuận tiện để tôi ăn nhanh hoặc ăn muộn từ việc đi xa trở lại Sài Gòn.

Nhiều lựa chọn tốt của hamburger, gà rán/ cá/ thịt bò, đồ uống ...

Nhân viên hỗ trợ!

Có thể lái xe qua & đặt hàng bằng xe riêng!

Chỉ trừ 1 sao kể từ phòng vệ sinh nhỏ và bẩn.
Và những người bảo vệ đã thể hiện thái độ xấu với tôi: tháng trước, tôi đã hỏi họ phí bãi đậu xe là bao nhiêu? 1 người bảo vệ nói ""bãi đậu xe miễn phí, chỉ cần đi!""
1 người bảo vệ đến và hỏi tiền ???
Tôi đã không trả tiền và đã lái xe nhưng nghe anh ấy nói những lời xấu với thái độ tức giận (!)
Nên đào tạo lại chúng !!!",Positive
Nhà hàng tốt :),Positive
Tạm,Neutral
"Nhân viên ko cười, làm việc uể oải đến mua mà cảm thấy sự chán nản lây qua món ăn",Negative
Chuyên nghiệp,Positive
ĐƯỢC RỒI,Positive
Nhà hàng Mac Donald's ngay vòng xoay Điện Biên Phủ quận 1. Rộng rãi và sạch. Đông khách. Phục vụ nhiệt tình. Có chỗ đậu xe hơi và giữ xe gắn máy miễn phí. Giá không mắc lắm. Có điều là vẫn còn sử dụng các ly và đồ nhựa dùng một lần rất nhiều. Mong nhà hàng sử dụng các vật liệu thân thiện với môi trường nhiều hơn thì rất hay.,Positive
Tôi thích nơi này,Positive
"Big Mac signature của hãng mà ăn xong như chưa ăn gì, 66k mà nhỏ chưa được lòng bàn tay nữa. Thương hiệu fast food bình dân thôi mà đồ ăn muốn nản, đừng bao giờ mong kiếm lời ở thị trường VN order lúc nào cũng không cho tương ớt. Không bao giờ ăn lại",Negative
"Rong rai, co khu vuc tro choi danh rieng cho tre em. Thuc an ngon. (Diem tru: may lanh phong tiec sinh nhat cho cac be da duoc sua chua 1thoi gian roi nhung van chua hoat dong tot!)",Positive
Khuon viên rất rộng thoáng mát mẻ,Neutral
"Có nhiều loại nước chấm ( sốt ) ăn ngon lạ miệng, hơn những nơi khác.",Positive
"Khách đông,nóng,phục vụ món nhanh",Neutral
"Món matcha đá xay khá ngon, còn gà rán với khoai tây chiên cũng bình thường giống những chỗ thức ăn nhanh khác",Positive
"Sạch đẹp , view thoáng",Positive
"Nhân viên quá tệ , có cái mã đưa cũng không chịu nhập cho khách :) thế mấy người tạo ra mã làm mẹ gì? Không bao giờ qua lần 2!",Negative
Nhân viên nhiệt tình,Positive
"Ngon, giá hợp lý",Positive
nhân viên phục vụ tốt,Positive
Cũng được 😅,Positive
"Mc Donald
Location : EASY-to-find location. Good parking, free parking for motorbike, free car for the first 2 hours.
Vị trí dễ tìm, ngay vòng xoay Điện Biên Phủ. Miễn phí gửi xe máy và miễn phí 2 giờ đầu tiên cho xe hơi. Không khí buổi sáng không quá đông, phù hợp thưởng thức ăn sáng, uống cà phê.
Decor :  like other fast food restaurants.  But there is an order machine that supports the order.  You don't waste time to wait.
Thiết kế không có gì đặc biệt nhưng khá sạch sẽ. Có máy oder được thanh toán bằng thẻ ngân hàng, nên nếu bạn đang bận thì có thể đặt hàng tại máy rồi chờ nhận thức ăn theo số trong bill.
The menu : Ordinary fast food.  but the sauce is especially delicious: honey mustard sauce, chili garlic sauce, mayonnaise.
Hầu hết đồ ăn đều là đồ ăn nhanh không khác biệt so với các nhãn đồ ăn nhanh khác, nhưng sốt rất đặc biệt ngon. Nếu bạn đến đây thì nên trải nghiệm sốt mù tạt mật ong, sốt tỏi ớt, sốt maiyonaise.
The prices : 1.5$ - 5$/ person. Giá từ khoảng 30.000vnd đến 100.000vnd.
The service & the waiters : Fast service, friendly friendly staff. Nhân viên nhanh nhẹn, vui vẻ, thân thiện.",Positive
Nơi tuyệt vời cho dịch vụ thực phẩm/đồ uống 24/24,Positive
Chất lượng ổn,Positive
"Vị trí nằm ngay vòng xoay Điện Biên Phủ.Có đầy đủ các món ăn nhanh và thức uống(gà rán, hamburger, bánh ngọt,cà phê,...) cho các bạn tha hồ mà lựa chọn.Đặc biệt cà phê ở đây rất ngon mà giá hơi đắt!",Positive
Thức ăn ngon. Nhà vệ sinh có mùi hôi,Positive
Dịch vụ tốt,Positive
"Gà ko ngon nhưng sao ai cũng ăn, màu da nào cũng thích, châu lục nào cũng thưởng thức --> nghệ thuật kinh doanh",Positive
"Không gian đẹp, lưu ý gửi xe miễn phí chỉ trong 2h đầu",Positive
"Điều này có nghĩa là McDonald, chỉ là McDonald, nhưng tất nhiên họ đã đặt các món cơm vào thực đơn, và cũng có đồ uống vui nhộn",Positive
Tôi yêu các ổ đĩa thông qua các dịch vụ. Cảm thấy như trong Fremont Ca trong những ngày xưa. Tast là cùng Bu🍟🍔🍟🍔🍟🍔,Positive
chuyên nghiệp,Positive
ĐƯỢC RỒI,Positive
"Quán rất đông khách. Không gian rộng rãi. Có khu vui chơi cho trẻ em. Có rất nhiều phòng tổ chức sinh nhật. Đây là nơi rất phù hợp cho dân văn phòng hay học sinh sinh viên cần yên tỉnh trong thời gian nghỉ trưa. Nhà vệ sinh sạch sẽ và hiện đại. Thái độ nhân viên nhiệt tình, vui vẽ. Nhưng đồ ăn đặt trước thì chậm trễ cần khắc phục.",Positive
"Không gian khỏi bàn mát mẻ là chính , món ăn tương đối",Positive
Chôz gửi xe khá to,Positive
Đẹp,Positive
Cửa hàng thức ăn nhanh nằm ngay góc vòng xoay quận 1. Không chỉ ngon ở gà gán mà còn ngon ở phần tương nữa nè,Positive
"Đó là một McDonalds, vậy tôi có thể nói gì?. Tôi từ Hoa Kỳ nên nó không có gì thực sự đặc biệt đối với tôi. Nhưng thật tuyệt khi có được một chiếc burger và khoai tây chiên của McDonald rất xa nhà. Tất nhiên các nhân viên thân thiện và chu đáo như mọi khi ở Việt Nam. Nhưng thời gian chờ đợi dài một chút, họ dường như rất đông đúc vào tất cả các giờ trong ngày và đêm.",Positive
"không ngon,",Neutral
"Rộng rãi, đẹp, chuyên nghiệp",Positive
Giá hơi cao,Positive
Burger luôn luôn khai thác cà phê Togo và Việt Nam.,Positive
DC,Positive
Tốt,Positive
"Địa điểm rộng rãi thoáng mát,  nhân viên lúc nào cũng có hết",Positive
Không có gì đặc biệt,Neutral
Tạm được ở khâu không gian. Hệ thống order phiền phức có cảm giác bị lừa,Neutral
"Thái độ nhân viên xem thường shipper. Giao thiếu và còn nhầm đồ ăn cho khách, gọi điện thoại lại thì đc hỗ trợ viên trả lời bên e ko có liên kết bên e ko có trách nhiệm bla bla... Đặt trường hợp tôi ko phải là shipper mà là khách hàng thì cty bạn ship nhầm đồ ăn cho khách thì cty bạn cũng phải mang về đổi trả lại để giao khách chứ đâu nói chuyện kiểu phủi trách nhiệm như vậy được. Không ngờ 1 thương hiệu lớn vậy lại có cách làm việc rất thiếu chuyên nghiệp. Bó tay.",Negative
Tuyệt,Positive
"Nơi tốt để ăn sáng. Nhưng đôi khi rất bận rộn và bạn phải chờ đợi. Đối với bữa sáng, nó đáng để chờ đợi.",Positive
Hầu như không sạch sẽ luôn bẩn,Neutral
Nhân viên hơi khó tính,Positive
"Tôi đã gọi bữa sáng cho một người bạn sáng nay qua Grab. Chúng tôi phải sử dụng dịch vụ của bạn vì chúng tôi không có thời gian hoặc sự lựa chọn. PLS xử lý các tài xế lấy đúng cách vì họ đang giúp bạn bán thức ăn của bạn.

Các đơn đặt hàng đã sai mọi lúc: Cà phê lạnh thay vì nóng, BURGER sai. Mặc dù menu McDonald đủ chi tiết.

Cuối cùng, các tài xế luôn phải quay trở lại.

Làm thế nào nhân viên của bạn có thể bất cẩn như vậy?",Negative
POS không hoạt động mọi lúc khi tôi cố gắng đặt hàng từ máy tự phục vụ.,Neutral
Nhà vệ sinh của họ rất đẹp,Positive
"Thuận tiện giao thông ngay vòng xoay,rộng rãi,có khu dành cho trẻ em chơi,chờ hơi bị lâu nên hạ 1 sao",Positive
View ok đồ an ok,Positive
Đó là McDonald's.,Positive
"Thuc an ngon,khong gian thoang sach se ,phuc vu tot, co cho đau xe",Positive
"Vui vẻ, có chỗ đậu xe",Positive
Quán cà phê,Positive
quá nầy rất rộng có bãi cho xe 4 bánh quán bán 24/24 ngay vòng xoay điện biên phủ,Positive
Được rồi,Positive
Lịch sự .thức ăn hợp vệ sinh,Positive
Được rồi,Positive
Ngon.,Positive
Chỗ ngồi không gian quá tốt,Positive
Quá tệ,Negative
"Phần này là nhỏ một cách lố bịch, không tốt, và nó đắt tiền. Đó là một sự lột xác.",Negative
Nói chung là ổn nhưng tôi k hiểu lý do khi tôi xin bộ muỗng thì nói chỉ hổ trợ tối đa 3 bộ rồi hỏi c ăn gì. Nếu như vậy sao lúc đem lên cho khách phần ăn thì đem luôn bộ muỗng để khách k fai chạy đi xin ( nhà tôi đi 5 nguoif),Positive
"Bây giờ là lần thứ 3, tôi đã đặt hàng một cái gì đó từ nơi này và nhận được một cái gì đó ngắn với tài xế Grab. Tôi trả thêm tiền cho một chiếc burger kép và chỉ nhận được 1 pattie. Lần thứ 3 bây giờ. Về cơ bản, họ nợ tôi 105k .... sẽ không sử dụng chúng nữa",Negative
Điểm hẹn lý tưởng cho các bạn đi phượt sáng sớm,Positive
"Lần đầu đến đây ăn , đông khách , hơi ồn",Positive
Ngày hôm sau sau khi uống là Big Mac !!,Positive
"Một nhà hàng tốt cho một bữa ăn đêm khuya. Đây là McDonald yêu thích của tôi đến vào nửa đêm vì bầu không khí thoải mái và thái độ chào đón tốt đẹp từ các nhân viên. Cả hai chỗ ngồi trong nhà và ngoài trời đều có sẵn, vì vậy bạn có thể hút thuốc. Khung cảnh đến vòng tròn trông khá thơ mộng vào ban đêm. Dịch vụ tốt. Thực phẩm đủ tốt. Một nơi thoải mái là 24/24.",Positive
"Quán đẹp, lịch sự. Kem ngon. Có khu vui chơi dành cho trẻ con.",Positive
Phu hop cho Team hoi hop va An uong,Positive
Văn phòng Mc Donald,Positive
Tuyệt,Positive
Đó là MC Donald Dudes. Bãi đậu xe đẹp,Positive
TUYỆT VƠI,Positive
Là nơi giải quyết buổi ăn nhanh chóng.,Positive
Tolet không được sạch có mùi cần dọn kỹ hơn,Positive
"Chỗ rộng, thik họp cho gia đình, đặt biệt là có xe oto",Positive
"Rất đáng trải nghiệm, nhân viên rất ok. Không gian đẹp, hợp giới văn phòng",Positive
"Không gian đẹp, đồ uống ngon, giá quá hợp lý  , phong cách người Mỹ",Positive
Tốt,Positive
Nơi tốt,Positive
Cà phê uống hay,Positive
Thấy cũng ok,Positive
"Không gian rộng rãi, ngồi làm việc lý tưởng.",Positive
"Đồ ăn nóng, khoai tây giòn, quán rộng rãi",Positive
"Thái độ nhân viên tốt, sạch sẽ, thức ăn ngon",Positive
"Dịch vụ tốt, thức ăn ngon. Tuy nhiên, WiFi tầng trệt quá tệ!",Positive
"Phục vụ khá.
Cần thêm món ăn mới để thu hút khách hàng.",Positive
Phục vụ cực kì tốt nhân viên thân thiện view rất đẹp,Positive
"Quầy tính tiền thì nhiều nhưng nhân viên tính tiền thì 1-2 người. Giờ cao điểm CN, 6g-6g30 pm thì chờ lâu chút. 😍",Positive
Tuyệt vời !,Positive
Giá rẻ & tốt ~~,Positive
Nơi đáng yêu. Đưa con tôi đến nơi này mỗi cuối tuần,Positive
Thức ăn ngon,Positive
"Đồ ăn ngon, hamberger ngon, trà đá là trà lipton, gà nuget là gà băm viên",Positive
Ăn chán,Neutral
Ngon,Positive
Tôi nhớ mọi thứ,Positive
"Thức ăn ngon , nhân viên thân thiện , view đẹp",Positive
Món ăn không hợp khẩu vị lắm nhưng coffee ở đây thì rất tuyệt vời,Positive
Ngon,Positive
"Đồ ăn rất ngon, không gian lịch sử, năng động. Sẽ ghé lại lần nữa.",Positive
Không gian đẹp,Positive
Phục vụ nhanh. Nhân viên giao đồ ăn cho khách k kiểm tra bill dẫn tới giao nhầm suất ăn,Neutral
Đồ ăn ngon,Positive
Ngon vua nhieu dinh duong nhan vien phuc vu chua nhirt tinh,Positive
Ngon,Positive
Nhanh,Positive
Quán ngon !,Positive
"Lái xe qua quá lâu, mất 20 phút cho một đơn đặt hàng",Negative
"Gà rán ăn bằng tay, mà lấy miếng khăn giấy thì phục vụ xị mặt 1 đống",Negative
"McDonald món ăn phải nói là nuốt không trôi đối với người Vietnam, không phải là nó dở, đơn giản là không hợp khẩu vị, bù lại quán có coffee việt ngon tuyệt vời đủ để bỏ qua rất nhiều coffee shop, coffee sữa của McDonald phù hợp cho cả nam và nữ, các loại đồ uống khác khá phong phú, nhưng giá có lẽ không dành cho đa số người gần tương đương menu đồ uống của Starbucks.
+ Bù lại quán này rất chịu khó bán coffee giá rẻ cho bạn nếu bạn có cài ứng dụng của hãng khoảng 15.000, rẻ nhưng không phải là không chất lượng nhé,combo thấp nhất của McDonald phải nói là một món hời với khá đông người việt nam 29.000/ (1 Burger trứng+ coffee) Thứ 2-->T6 trước 11H trưa... Tuyệt vời luôn.
+ Vẫn giữ nguyên quan điểm là burger nuốt không trôi.",Positive
Chất lượng tuyệt vời . Trên cả mong đợi,Positive
Ăn tạm được...,Neutral
"Sạch sẽ, nhân viên nhiệt tình, chu đáo, thức ăn nhanh nhưng có vẻ ngon hơn một số thương hiệu khác",Positive
Tốt,Positive
Được rồi,Positive
Nhanh lẹ phục vụ tốt,Positive
"Nhân viên phục vụ thiếu trách nhiệm trong công việc, rất nhiều lần mình mua happy meal và chọn đồ chơi cho 2 bé, thì mình đều phải đi đổi lại dù trong hóa đơn có ghi rõ. May là ăn tại chỗ chứ đem về rồi không lẽ quay lại đổi. Do đó, bạn nào mua nên kiểm tra kỹ chứ không thì ráng chịu ha.",Negative
"T
Tốt",Positive
"Gà và khoai chiên ko giòn, có hiện tượng ngấm dầu",Neutral
"Mọi khi chờ đợi đặt hàng khá lâu. Nay có máy tự đặt hàng nhanh lẹ. Phục vụ nhanh, có nhân viên lúc nhiệt tình quan sát và hỗ trợ khách hàng đúng lúc cần",Positive
Gà ở đây rất ngon,Neutral
cũng ok👍🏻,Positive
Rộng rãi thoải mái,Positive
Thoáng mát,Positive
"Thức ăn nhanh nên không có ý kiến gì. Chỉ là món khoai tây chiên xuất sắc, luôn giòn, ngon mỗi khi gọi. Có khu vui chơi cho bé nên rất tiện",Positive
Nó tốt,Positive
"Nhân viên thân thiện, cơ sở sang xịn.",Positive
TỐT. Đội ngũ hỗ trợ rất đáng yêu,Positive
Thỉnh thoảng hay ngồi,Positive
Có rất nhiều chỗ ngồi bên trong và bên ngoài để bạn luôn có thể tìm thấy một chỗ ngồi có sẵn ở đó mặc dù cửa hàng thường đông đúc. Họ có dịch vụ lái xe để lấy thứ tự mà tôi thấy rất thuận tiện.,Positive
Dichn vụ tuyệt vời,Positive
Phục vụ tốt,Positive
Phong cách Việt Nam của McDonald thường xuyên. Nơi rất đẹp cho những người thích đồ ăn vặt.,Positive
Tốt,Positive
Ok ngon,Positive
Rất tuyệt vời,Positive
Toilet quá hôi,Negative
Ngon,Positive
Thích thôi,Positive
Thuận tiện đi lại. Cafe ngon.,Positive
Bữa ăn 135K,Positive
"Ngon, có khuyến mãi Ăn sáng Tiết kiệm rất hay, kéo dài",Positive
"có máy tự order và tự thanh toán ở gần quầy order. Có chỗ tự mua mang về khi đi otô mà order qua microphone chứ không có bạn đứng trực order, sau đó chạy lên kiot khác thanh toán rồi chạy thêm kiot nữa nhận đồ ăn",Positive
Đắt hơn các quốc gia khác.,Negative
"Quán không sạch sẽ, không gian ngòai ko ai dọn dẹp, chỉ phục vụ hamburger vào giờ trưa",Negative
Không thích chỗ này,Negative
Gà ngon . hơi nhỏ.,Positive
Không gian sang trọng,Positive
Tiện lợi. Phục vụ nhiệt tình.,Positive
Cafe ngon,Neutral
Bé rất thích,Positive
Ngon !,Positive
"Thoáng mát, rộng rãi, dịch vụ tốt...",Positive
2/4 người bị đau bụng,Negative
Lần cuối cùng tôi ở McDonald có lẽ 15 năm trước. Nhiều thứ đã thay đổi. Bây giờ họ có Máy tính với màn hình cảm ứng để đặt món ăn. Mỗi máy tính có 2 nhân viên để giải thích cho khách hàng về cách thức hoạt động của nó. Sau khi nó cần phải trả cho một trong 3 nhân viên thu ngân cho đơn đặt hàng. Điều này là tốt?,Positive
Ngon. Rộng rãi có khu vui chơi thiếu nhi ở trên lầu.,Positive
Rất oke,Positive
Nhân viên phục vụ tệ. Chương trình tặng ly coca khi mua 2 phần ăn có khoai và nước không được nhân viên giới thiệu. Khi khách mang phiếu tính tiền đến đổi ly coca thì nhân viên tỏ vẻ khó chịu. Cho khách đợi 10p mà ko phản hồi. Sau 10p đưa ly cũng ko thân thiện hơn. Nhân viên quản lý kém thân thiện hơn người quét dọn.,Negative
Rộng và sạch sẽ,Positive
Quan an sach se,Positive
Duyệt,Positive
"Bãi đậu xe được bao gồm, hoàn toàn về phía tây.
Thêm vào đó, Mustang !! ️",Positive
Hambuger tuyet voi,Positive
Món ăn ngon miệng và có chỗ đậu xe,Positive
Mua burger combo for 3 nhận về toàn gà.  Lừa đảo thiệt,Negative
Thức ăn nhanh,Positive
ĐƯỢC RỒI,Positive
Giá cả rõ ràng và có chỗ đậu xe hơi,Positive
Ngon chất lượng,Positive
Quán rộng vị trí ngay vòng xoay dễ tìm.,Positive
Ngon và thuận tiện,Positive
"Mình đi 3 đứa, order 1 phần 20 miếng Nuggests ăn xong còn chưa đã chưa no, order thêm 1 phần nữa là vừa đủ bụng luôn nha 😅 Nuggest vừa chiên xong còn nóng hổi, vỏ ngoài giòn giòn, thịt vẫn mềm không bị khô cứng, chiên vừa chín tới nên màu sắc tươi đều, thơm ngào ngạt, ăn rất ghiền luôn! 🤤 Mình thích Mc Donald vì có nhiều sốt ăn không bị ngán. Riêng phần Nuggest này còn được thêm 3 hộp sốt (2 loại khác, không có trên quầy sốt đâu). Mình thấy 1 loại ngon, 1 loại không ngon. Buồn mỗi điều giá cả hơi mắc, nhiều khi thích lắm mà không nỡ đi ăn nhiều. Nhưng vì là thương hiệu nổi tiếng nên đành chịu vậy 😂😂
Sau những lần lui tới tại đây m đã tìm được “khung giờ vàng” để luôn có thể thưởng thức những miếng gà tươi ngon và khoai tây ướp muối chiên sợi giòn tan thơm nức. 🥯Mình rất thích hamburger ở Mcdonal’s, bánh mềm, bùi, càng nhai càng thơm không như ở những quán ăn nhanh khác.
Thật sự bên đây gà khá ngon. Da gà dòn và thơm. Thịt gà thì mền thấm vị không bị khô. Khoai tây ở đây khá ngon. Ở đây còn có nhiều loại nước chấm. Có cả mayonnaise mù tạc vàng nữa. Latte ở đây khá ngon. Cũng phải mgang hoặc hơn starbuck.",Positive
"Quán thoáng, rộng, quang cảnh OK.",Neutral
"Luôn luôn như thế này. Mỗi khi họ không đặt đủ khoai tây chiên, hoặc đặt kích thước trung bình thay vì lớn. Bạn đang làm phiền tôi! Tôi yêu cầu khoai tây chiên!",Negative
Ở đây công nghệ 4.0 vô rồi oder khỏe lắm ko cần vô nhà hàng tự động hết,Positive
Ngon bổ rẻ,Positive
Chế độ xem đẹp và một ổ đĩa thuận tiện thông qua,Positive
"Đã ghé thăm 3 lần. Thực sự rất thích. Tuy nhiên, tôi không thích đồ dưa chua bên trong hamburger.
Những thứ khác là tốt!",Positive
Thật tuyệt ...,Positive
"Đồ ăn ngon, nóng, phục vụ tốt và nhiệt tình. Giá cả kg lệch so với các fastfood khác. Chắc chắn sẽ ghé lại",Positive
"Burger tạm ổn nhưng cơm bò, cơm trứng thì dở tệ, ngọt ngọt như ăn chè xôi ấy hic",Neutral
Tạm được!,Positive
Ăn được. Quán ngồi sạch sẽ lịch sự. Bãi đậu xe thì vô tư. Khoái vụ này thôi.,Positive
Lịch sự vui vẻ nhân viên chuyên nghiệp,Positive
Nơi tốt để gặp gỡ và ăn uống.,Positive
Nhà hàng McDonald phục vụ các loại nước uống và thức ăn nhanh.,Positive
Nhanh chuyên nghiệp,Positive
vui vẻ  thứ  tự,Positive
Được rồi,Positive
Ngon!,Positive
Thơ mộng đẹp lý tưởng tâm sự,Positive
Đẹp,Positive
Thức ăn nhanh tốt,Positive
Đẹp và đồ nguội,Positive
"Địa điểm khá tốt, chỗ để xe rộng, món ăn uống khá ok",Neutral
ĐẾN,Positive
Nhanh gọn và lịch sự,Positive
Quán ưa thích cua khách hàng,Positive
"quán khá đông,nhân viên nhiệt tình, gà ngon.",Positive
Được rồi,Positive
Rất ngon nhưng lại ít,Positive
Thuận lợi đi mọi hướng. Chỗ để ôtô rộng rãi,Positive
"5☆ thôi, thương hiệu đẳng cấp toàn cầu !",Positive
"Có báo với nhân viên là trên lầu rất nóng, nhân viên nghe rồi dửng dưng bỏ đi. Trong khi bên ngoài mưa còn mát hơn trong nhà.",Negative
Rẻ và ngon.,Positive
"Đó là một nơi tốt để đi vì nó không đông đúc.
McDrive cũng có sẵn",Positive
Ngon,Positive
Sạch lịch sự,Positive
E phục vụ quá tệ,Negative
Ngon,Positive
Dịch vụ tốt!,Positive
Gà ăn ngon vệ sinh sạch sẽ,Positive
Lau dọn,Positive
Bạn tôi và tôi đã bị ngộ độc thực phẩm nghiêm trọng ngay sau khi ăn ở đó. Thức ăn phục vụ vệ sinh lạnh và xấu trong nhà bếp. Tránh nơi đó.,Negative
"Không gian nhỏ, không thoải mái, thực phẩm bình thường",Neutral
Hiện đại,Positive
"Đồ ăn ổn, phải phải chăng, không gian rộng rãi",Positive
"Được , vui vẻ",Positive
Hamburger rất ngon,Positive
"Địa điểm này rất thích hợp dẫn trẻ em đến, có khu vui chơi và bàn cảm ứng ở trên lầu 1 cho trẻ em chơi. Lưu ý rằng cuối tuần ở đây rất đông, ồn ào vì trẻ em rất nhiều. Bãi xe rộng rãi, giữ xe miễn phí, WC cũng tương đối sạch,.",Positive
